Student_ID,Age,Gender,Academic_Level,Country,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Relationship_Status,Conflicts_Over_Social_Media,Unnamed: 11,Gender_num,Academic_Level_num,Country_num,Most_Used_Platform_num,Relationship_Status_num
796,15,Male,High School,Peru,8.0,TikTok,1,7.0,Single,2.0,,1,2,13,3,0
797,15,Male,High School,Peru,7.0,TikTok,1,8.0,Single,2.0,,1,2,13,3,0
798,15,Male,High School,Peru,7.0,TikTok,1,8.0,Single,2.0,,1,2,13,3,0
799,15,Male,High School,Peru,7.0,TikTok,1,8.0,Single,2.0,,1,2,13,3,0
800,15,Male,High School,Peru,7.0,TikTok,1,8.0,Single,2.0,,1,2,13,3,0
801,15,Male,High School,Peru,7.0,TikTok,1,8.0,Single,2.0,,1,2,13,3,0
802,15,Male,High School,Peru,7.0,TikTok,1,8.0,Single,2.0,,1,2,13,3,0
803,15,Male,High School,Peru,7.0,TikTok,1,8.0,Single,2.0,,1,2,13,3,0
804,15,Male,High School,Peru,7.0,TikTok,1,8.0,Single,2.0,,1,2,13,3,0
805,15,Male,High School,Peru,7.0,TikTok,1,8.0,Single,2.0,,1,2,13,3,0
806,15,Male,High School,Peru,7.0,TikTok,1,8.0,Single,2.0,,1,2,13,3,0
807,15,Male,High School,Peru,7.0,TikTok,1,8.0,Single,2.0,,1,2,13,3,0
808,15,Male,High School,Peru,7.0,TikTok,1,8.0,Single,2.0,,1,2,13,3,0
809,15,Male,High School,Peru,7.0,TikTok,1,8.0,Single,1.0,,1,2,13,3,0
810,15,Male,High School,Peru,7.0,TikTok,1,8.0,Single,1.0,,1,2,13,3,0
811,15,Male,High School,Peru,7.0,TikTok,1,8.0,Single,1.0,,1,2,13,3,0
812,15,Male,High School,Peru,7.0,TikTok,1,8.0,Single,2.0,,1,2,13,3,0
813,15,Male,High School,Peru,7.0,TikTok,1,8.0,Single,2.0,,1,2,13,3,0
814,15,Male,High School,Peru,7.0,TikTok,1,8.0,Single,1.0,,1,2,13,3,0
815,15,Male,High School,Peru,7.0,TikTok,1,8.0,Single,1.0,,1,2,13,3,0
816,15,Male,High School,Peru,7.0,TikTok,1,8.0,Single,1.0,,1,2,13,3,0
817,15,Male,High School,Peru,7.0,TikTok,1,8.0,Single,1.0,,1,2,13,3,0
818,14,Male,High School,Argentina,15.0,TikTok,1,8.0,Single,0.0,,1,2,23,3,0
819,14,Male,High School,Argentina,15.0,TikTok,1,8.0,Single,0.0,,1,2,23,3,0
820,14,Male,High School,Argentina,15.0,TikTok,1,8.0,Single,0.0,,1,2,23,3,0
821,14,Male,High School,Argentina,15.0,TikTok,1,8.0,Single,0.0,,1,2,23,3,0
822,14,Male,High School,Argentina,15.0,TikTok,1,8.0,Single,0.0,,1,2,23,3,0
823,14,Male,High School,Argentina,15.0,TikTok,1,8.0,Single,0.0,,1,2,23,3,0
824,14,Male,High School,Argentina,15.0,TikTok,1,8.0,Single,0.0,,1,2,23,3,0
825,14,Male,High School,Argentina,15.0,TikTok,1,8.0,Single,0.0,,1,2,23,3,0
826,14,Male,High School,Argentina,15.0,TikTok,1,8.0,Single,0.0,,1,2,23,3,0
827,14,Male,High School,Argentina,15.0,TikTok,1,8.0,Single,0.0,,1,2,23,3,0
828,14,Male,High School,Argentina,15.0,TikTok,1,8.0,Single,0.0,,1,2,23,3,0
829,14,Male,High School,Argentina,15.0,TikTok,1,8.0,Single,0.0,,1,2,23,3,0
830,14,Male,High School,Argentina,15.0,TikTok,1,8.0,Single,0.0,,1,2,23,3,0
831,14,Male,High School,Argentina,15.0,TikTok,1,8.0,Single,0.0,,1,2,23,3,0
832,14,Male,High School,Argentina,15.0,TikTok,1,8.0,Single,0.0,,1,2,23,3,0
833,14,Male,High School,Argentina,15.0,TikTok,1,8.0,Single,0.0,,1,2,23,3,0
834,14,Male,High School,Argentina,15.0,TikTok,1,8.0,Single,0.0,,1,2,23,3,0
835,15,Male,Graduate,Venezuela,11.0,TikTok,1,8.0,Single,3.0,,1,1,28,3,0
836,15,Male,Graduate,Venezuela,11.0,TikTok,1,8.0,Single,1.0,,1,1,28,3,0
837,15,Male,Graduate,Venezuela,11.0,TikTok,1,8.0,Single,1.0,,1,1,28,3,0
838,15,Male,Graduate,Venezuela,11.0,TikTok,1,8.0,Single,0.0,,1,1,28,3,0
839,15,Male,Graduate,Venezuela,11.0,TikTok,1,8.0,Single,3.0,,1,1,28,3,0
840,15,Male,Graduate,Venezuela,11.0,TikTok,1,8.0,Single,1.0,,1,1,28,3,0
841,15,Male,Graduate,Venezuela,11.0,TikTok,1,8.0,Single,3.0,,1,1,28,3,0
842,15,Male,Graduate,Venezuela,11.0,TikTok,1,8.0,Single,5.0,,1,1,28,3,0
843,15,Male,Graduate,Venezuela,11.0,TikTok,1,8.0,Single,1.0,,1,1,28,3,0
844,15,Male,Graduate,Venezuela,11.0,TikTok,1,8.0,Single,3.0,,1,1,28,3,0
845,15,Male,Graduate,Venezuela,11.0,TikTok,1,8.0,Single,3.0,,1,1,28,3,0
846,15,Male,Graduate,Venezuela,11.0,TikTok,1,8.0,Single,0.0,,1,1,28,3,0
847,15,Male,Graduate,Venezuela,11.0,TikTok,1,8.0,Single,1.0,,1,1,28,3,0
848,15,Male,Graduate,Venezuela,11.0,TikTok,1,8.0,Single,3.0,,1,1,28,3,0
849,15,Male,Graduate,Venezuela,11.0,TikTok,1,8.0,Single,1.0,,1,1,28,3,0
850,15,Male,Graduate,Venezuela,11.0,TikTok,1,8.0,Single,3.0,,1,1,28,3,0
851,15,Male,Graduate,Venezuela,11.0,TikTok,1,8.0,Single,0.0,,1,1,28,3,0
852,15,Male,Graduate,Venezuela,11.0,TikTok,1,8.0,Single,1.0,,1,1,28,3,0
853,15,Male,Graduate,Venezuela,11.0,TikTok,1,8.0,Single,3.0,,1,1,28,3,0
854,15,Male,High School,Venezuela,24.0,TikTok,1,12.0,Single,0.0,,1,2,28,3,0
855,15,Male,High School,Venezuela,24.0,TikTok,1,12.0,Single,0.0,,1,2,28,3,0
856,15,Male,High School,Venezuela,24.0,TikTok,1,12.0,Single,0.0,,1,2,28,3,0
857,15,Male,High School,Venezuela,24.0,TikTok,1,12.0,Single,0.0,,1,2,28,3,0
858,15,Male,High School,Venezuela,24.0,TikTok,1,12.0,Single,0.0,,1,2,28,3,0
859,15,Male,High School,Venezuela,24.0,TikTok,1,12.0,Single,0.0,,1,2,28,3,0
860,15,Male,High School,Venezuela,24.0,TikTok,1,12.0,Single,1.0,,1,2,28,3,0
861,15,Male,High School,Venezuela,24.0,TikTok,1,12.0,Single,1.0,,1,2,28,3,0
862,15,Male,High School,Venezuela,24.0,TikTok,1,12.0,Single,1.0,,1,2,28,3,0
863,15,Male,High School,Venezuela,24.0,TikTok,1,12.0,Single,1.0,,1,2,28,3,0
864,15,Male,High School,Venezuela,24.0,TikTok,1,12.0,Single,1.0,,1,2,28,3,0
865,15,Male,High School,Venezuela,24.0,TikTok,1,12.0,Single,1.0,,1,2,28,3,0
866,15,Male,High School,Venezuela,24.0,TikTok,1,12.0,Single,1.0,,1,2,28,3,0
867,15,Male,High School,Venezuela,24.0,TikTok,1,12.0,Single,1.0,,1,2,28,3,0
868,15,Male,High School,Venezuela,24.0,TikTok,1,12.0,Single,1.0,,1,2,28,3,0
869,15,Male,High School,Venezuela,24.0,TikTok,1,12.0,Single,1.0,,1,2,28,3,0
870,15,Male,High School,Venezuela,24.0,TikTok,1,12.0,Single,1.0,,1,2,28,3,0
871,15,Male,High School,Venezuela,24.0,TikTok,1,12.0,Single,1.0,,1,2,28,3,0
872,16,Male,High School,Colombia,4.0,TikTok,0,9.0,Single,0.0,,1,2,18,3,0
873,16,Male,High School,Colombia,4.0,TikTok,0,9.0,Single,0.0,,1,2,18,3,0
874,16,Male,High School,Colombia,4.0,TikTok,0,9.0,Single,0.0,,1,2,18,3,0
875,16,Male,High School,Colombia,4.0,TikTok,0,9.0,Single,0.0,,1,2,18,3,0
876,16,Male,High School,Colombia,4.0,TikTok,0,9.0,Single,0.0,,1,2,18,3,0
877,16,Male,High School,Colombia,4.0,TikTok,0,9.0,Single,0.0,,1,2,18,3,0
878,16,Male,High School,Colombia,4.0,TikTok,0,9.0,Single,0.0,,1,2,18,3,0
879,16,Male,High School,Colombia,4.0,TikTok,0,9.0,Single,0.0,,1,2,18,3,0
880,16,Male,High School,Colombia,4.0,TikTok,0,9.0,Single,0.0,,1,2,18,3,0
881,16,Male,High School,Colombia,4.0,TikTok,0,9.0,Single,0.0,,1,2,18,3,0
882,20,Male,Undergraduate,Mexico,3.0,TikTok,0,6.0,Single,1.0,,1,0,0,3,0
883,20,Male,Undergraduate,Mexico,3.0,TikTok,0,6.0,Single,1.0,,1,0,0,3,0
884,20,Male,Undergraduate,Mexico,3.0,TikTok,0,6.0,Single,1.0,,1,0,0,3,0
885,20,Male,Undergraduate,Mexico,3.0,TikTok,0,6.0,Single,1.0,,1,0,0,3,0
886,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,0.0,,1,0,0,3,1
887,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,7.0,,1,0,0,3,1
888,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,1.0,,1,0,0,3,1
889,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,1.0,,1,0,0,3,1
890,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,0.0,,1,0,0,3,1
891,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,0.0,,1,0,0,3,1
892,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,1.0,,1,0,0,3,1
893,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,1.0,,1,0,0,3,1
894,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,0.0,,1,0,0,3,1
895,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,1.0,,1,0,0,3,1
896,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,1.0,,1,0,0,3,1
897,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,1.0,,1,0,0,3,1
898,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,1.0,,1,0,0,3,1
899,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,1.0,,1,0,0,3,1
900,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,1.0,,1,0,0,3,1
901,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,0.0,,1,0,0,3,1
902,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,1.0,,1,0,0,3,1
903,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,1.0,,1,0,0,3,1
904,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,0.0,,1,0,0,3,1
905,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,0.0,,1,0,0,3,1
906,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,1.0,,1,0,0,3,1
907,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,1.0,,1,0,0,3,1
908,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,1.0,,1,0,0,3,1
909,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,1.0,,1,0,0,3,1
910,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,1.0,,1,0,0,3,1
911,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,1.0,,1,0,0,3,1
912,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,1.0,,1,0,0,3,1
913,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,1.0,,1,0,0,3,1
914,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,1.0,,1,0,0,3,1
915,33,Male,Undergraduate,Mexico,4.0,TikTok,0,5.0,In Relationship,1.0,,1,0,0,3,1
916,15,Male,Undergraduate,Colombia,6.0,TikTok,1,8.0,Single,1.0,,1,0,18,3,0
917,15,Male,Undergraduate,Colombia,6.0,TikTok,1,8.0,Single,0.0,,1,0,18,3,0
918,15,Male,Undergraduate,Colombia,6.0,TikTok,1,8.0,Single,0.0,,1,0,18,3,0
919,15,Male,Undergraduate,Colombia,6.0,TikTok,1,8.0,Single,0.0,,1,0,18,3,0
920,15,Male,Undergraduate,Colombia,6.0,TikTok,1,8.0,Single,0.0,,1,0,18,3,0
921,15,Male,Undergraduate,Colombia,6.0,TikTok,1,8.0,Single,0.0,,1,0,18,3,0
922,15,Male,Undergraduate,Colombia,6.0,TikTok,1,8.0,Single,0.0,,1,0,18,3,0
923,15,Male,Undergraduate,Colombia,6.0,TikTok,1,8.0,Single,0.0,,1,0,18,3,0
924,15,Male,Undergraduate,Colombia,6.0,TikTok,1,8.0,Single,1.0,,1,0,18,3,0
925,15,Male,Undergraduate,Colombia,6.0,TikTok,1,8.0,Single,0.0,,1,0,18,3,0
926,15,Male,Undergraduate,Colombia,6.0,TikTok,1,8.0,Single,0.0,,1,0,18,3,0
927,15,Male,Undergraduate,Colombia,6.0,TikTok,1,8.0,Single,2.0,,1,0,18,3,0
928,15,Male,Undergraduate,Colombia,6.0,TikTok,1,8.0,Single,2.0,,1,0,18,3,0
929,15,Male,Undergraduate,Colombia,6.0,TikTok,1,8.0,Single,6.0,,1,0,18,3,0
930,15,Male,Undergraduate,Colombia,6.0,TikTok,1,8.0,Single,1.0,,1,0,18,3,0
931,14,Male,High School,Colombia,2.0,TikTok,0,10.0,Complicated,2.0,,1,2,18,3,2
932,14,Male,High School,Colombia,2.0,TikTok,0,10.0,Complicated,2.0,,1,2,18,3,2
933,14,Male,High School,Colombia,2.0,TikTok,0,10.0,Complicated,2.0,,1,2,18,3,2
934,14,Male,High School,Colombia,2.0,TikTok,0,10.0,Complicated,2.0,,1,2,18,3,2
935,14,Male,High School,Colombia,2.0,TikTok,0,10.0,Complicated,2.0,,1,2,18,3,2
936,14,Male,High School,Colombia,2.0,TikTok,0,10.0,Complicated,2.0,,1,2,18,3,2
937,14,Male,High School,Colombia,2.0,TikTok,0,10.0,Complicated,2.0,,1,2,18,3,2
938,14,Male,High School,Colombia,2.0,TikTok,0,10.0,Complicated,2.0,,1,2,18,3,2
939,14,Male,High School,Colombia,2.0,TikTok,0,10.0,Complicated,2.0,,1,2,18,3,2
940,14,Male,High School,Colombia,2.0,TikTok,0,10.0,Complicated,2.0,,1,2,18,3,2
941,14,Male,High School,Colombia,2.0,TikTok,0,10.0,Complicated,2.0,,1,2,18,3,2
942,14,Male,High School,Colombia,2.0,TikTok,0,10.0,Complicated,2.0,,1,2,18,3,2
943,14,Male,High School,Argentina,13.0,TikTok,1,8.0,Single,0.0,,1,2,23,3,0
944,14,Male,High School,Argentina,13.0,TikTok,1,8.0,Single,0.0,,1,2,23,3,0
945,14,Male,High School,Chile,10.0,TikTok,1,10.0,Single,10.0,,1,2,31,3,0
946,14,Male,High School,Chile,10.0,TikTok,1,10.0,Single,10.0,,1,2,31,3,0
947,14,Male,High School,Chile,10.0,TikTok,1,10.0,Single,10.0,,1,2,31,3,0
948,15,Male,Undergraduate,Argentina,4.0,Instagram,0,8.0,Single,2.0,,1,0,23,2,0
949,15,Male,Undergraduate,Argentina,4.0,Instagram,0,8.0,Single,2.0,,1,0,23,2,0
950,15,Male,Undergraduate,Argentina,4.0,Instagram,0,8.0,Single,2.0,,1,0,23,2,0
951,15,Male,Undergraduate,Argentina,4.0,Instagram,0,8.0,Single,2.0,,1,0,23,2,0
952,15,Male,Undergraduate,Argentina,4.0,Instagram,0,8.0,Single,2.0,,1,0,23,2,0
953,15,Male,Undergraduate,Argentina,4.0,Instagram,0,8.0,Single,2.0,,1,0,23,2,0
954,15,Male,Undergraduate,Argentina,4.0,Instagram,0,8.0,Single,2.0,,1,0,23,2,0
955,15,Male,Undergraduate,Argentina,4.0,Instagram,0,8.0,Single,2.0,,1,0,23,2,0
956,15,Male,Undergraduate,Argentina,4.0,Instagram,0,8.0,Single,2.0,,1,0,23,2,0
957,15,Male,Undergraduate,Argentina,4.0,Instagram,0,8.0,Single,2.0,,1,0,23,2,0
958,15,Male,Undergraduate,Argentina,4.0,Instagram,0,8.0,Single,2.0,,1,0,23,2,0
959,15,Male,Undergraduate,Argentina,4.0,Instagram,0,8.0,Single,2.0,,1,0,23,2,0
960,15,Male,Undergraduate,Argentina,4.0,Instagram,0,8.0,Single,2.0,,1,0,23,2,0
961,15,Male,Undergraduate,Argentina,4.0,Instagram,0,8.0,Single,2.0,,1,0,23,2,0
962,15,Male,Undergraduate,Argentina,4.0,Instagram,0,8.0,Single,2.0,,1,0,23,2,0
963,15,Male,Undergraduate,Argentina,4.0,Instagram,0,8.0,Single,2.0,,1,0,23,2,0
964,15,Male,Undergraduate,Argentina,4.0,Instagram,0,8.0,Single,2.0,,1,0,23,2,0
965,15,Male,Undergraduate,Argentina,4.0,Instagram,0,8.0,Single,2.0,,1,0,23,2,0
966,15,Male,Undergraduate,Argentina,4.0,Instagram,0,8.0,Single,2.0,,1,0,23,2,0
967,15,Male,Undergraduate,Argentina,4.0,Instagram,0,8.0,Single,2.0,,1,0,23,2,0
968,14,Male,High School,Mexico,10.0,Instagram,1,8.0,In Relationship,0.0,,1,2,0,2,1
969,14,Male,High School,Mexico,10.0,Instagram,1,8.0,In Relationship,1.0,,1,2,0,2,1
970,14,Male,High School,Mexico,10.0,Instagram,1,8.0,In Relationship,1.0,,1,2,0,2,1
971,14,Male,High School,Mexico,10.0,Instagram,1,8.0,In Relationship,1.0,,1,2,0,2,1
972,14,Male,High School,Mexico,10.0,Instagram,1,8.0,In Relationship,1.0,,1,2,0,2,1
973,14,Male,High School,Mexico,10.0,Instagram,1,8.0,In Relationship,1.0,,1,2,0,2,1
974,14,Male,High School,Mexico,10.0,Instagram,1,8.0,In Relationship,1.0,,1,2,0,2,1
975,14,Male,High School,Mexico,10.0,Instagram,1,8.0,In Relationship,1.0,,1,2,0,2,1
976,14,Male,High School,Mexico,10.0,Instagram,1,8.0,In Relationship,1.0,,1,2,0,2,1
977,14,Male,High School,Mexico,10.0,Instagram,1,8.0,In Relationship,10.0,,1,2,0,2,1
978,14,Male,High School,Mexico,10.0,Instagram,1,8.0,In Relationship,10.0,,1,2,0,2,1
979,14,Male,High School,Mexico,10.0,Instagram,1,8.0,In Relationship,10.0,,1,2,0,2,1
980,14,Male,High School,Mexico,10.0,Instagram,1,8.0,In Relationship,0.0,,1,2,0,2,1
981,14,Male,High School,Mexico,10.0,Instagram,1,8.0,In Relationship,0.0,,1,2,0,2,1
982,14,Male,High School,Mexico,10.0,Instagram,1,8.0,In Relationship,0.0,,1,2,0,2,1
983,14,Male,High School,Mexico,10.0,Instagram,1,8.0,In Relationship,0.0,,1,2,0,2,1
984,14,Male,High School,Mexico,10.0,Instagram,1,8.0,In Relationship,0.0,,1,2,0,2,1
985,14,Male,High School,Mexico,10.0,Instagram,1,8.0,In Relationship,1.0,,1,2,0,2,1
986,14,Male,High School,Mexico,10.0,Instagram,1,8.0,In Relationship,0.0,,1,2,0,2,1
987,14,Male,High School,Mexico,10.0,Instagram,1,8.0,In Relationship,9.0,,1,2,0,2,1
988,20,Female,Undergraduate,Mexico,14.0,TikTok,1,6.0,Complicated,2.0,,0,0,0,3,2
989,20,Female,Undergraduate,Mexico,14.0,TikTok,1,6.0,Complicated,2.0,,0,0,0,3,2
990,20,Female,Undergraduate,Mexico,14.0,TikTok,1,6.0,Complicated,2.0,,0,0,0,3,2
991,20,Female,Undergraduate,Mexico,14.0,TikTok,1,6.0,Complicated,2.0,,0,0,0,3,2
992,20,Female,Undergraduate,Mexico,14.0,TikTok,1,6.0,Complicated,2.0,,0,0,0,3,2
993,14,Male,High School,Mexico,10.0,Instagram,1,8.0,In Relationship,1.0,,1,2,0,2,1
994,14,Male,High School,Mexico,10.0,Instagram,1,8.0,In Relationship,1.0,,1,2,0,2,1
995,20,Male,Undergraduate,Mexico,4.0,Instagram,0,7.0,In Relationship,0.0,,1,0,0,2,1
996,20,Male,Undergraduate,Mexico,4.0,Instagram,0,7.0,In Relationship,0.0,,1,0,0,2,1
997,21,Male,Undergraduate,Mexico,3.0,TikTok,0,7.0,In Relationship,0.0,,1,0,0,3,1
998,21,Male,Undergraduate,Mexico,3.0,TikTok,0,7.0,In Relationship,0.0,,1,0,0,3,1
999,21,Male,Undergraduate,Mexico,3.0,TikTok,0,7.0,In Relationship,0.0,,1,0,0,3,1
1000,21,Male,Undergraduate,Mexico,3.0,TikTok,0,7.0,In Relationship,0.0,,1,0,0,3,1
1001,21,Male,Undergraduate,Mexico,3.0,TikTok,0,7.0,In Relationship,0.0,,1,0,0,3,1
1002,21,Male,Undergraduate,Mexico,3.0,TikTok,0,7.0,In Relationship,0.0,,1,0,0,3,1
1003,21,Male,Undergraduate,Mexico,3.0,TikTok,0,7.0,In Relationship,0.0,,1,0,0,3,1
1004,100,Female,Graduate,Belize,24.0,Youtube,1,24.0,In Relationship,1.0,,0,1,27,10,1
1005,24,Male,High School,Argentina,13.0,TikTok,1,10.0,Single,5.0,,1,2,23,3,0
1006,24,Male,High School,Argentina,13.0,TikTok,1,10.0,Single,0.0,,1,2,23,3,0
1007,24,Male,High School,Argentina,13.0,TikTok,1,10.0,Single,5.0,,1,2,23,3,0
1008,24,Male,High School,Argentina,13.0,TikTok,1,10.0,Single,5.0,,1,2,23,3,0
1009,24,Male,High School,Argentina,13.0,TikTok,1,10.0,Single,5.0,,1,2,23,3,0
1010,24,Male,High School,Argentina,13.0,TikTok,1,10.0,Single,5.0,,1,2,23,3,0
1011,24,Male,High School,Argentina,13.0,TikTok,1,10.0,Single,5.0,,1,2,23,3,0
1012,30,Female,Undergraduate,México,8.2,Instagram,1,6.3,Complicated,1.0,,0,0,12,2,2
1013,25,Male,High School,México,7.8,Twitter,1,4.4,Complicated,0.0,,1,2,12,0,2
1014,26,Female,Middle School,México,1.4,Twitter,1,8.8,Married,0.0,,0,4,12,0,3
1015,30,Male,High School,México,5.4,YouTube,1,7.3,Single,1.0,,1,2,12,4,0
1016,25,Male,High School,México,1.7,Snapchat,0,7.0,Complicated,0.0,,1,2,12,9,2
1017,25,Female,Middle School,México,5.0,Twitter,1,6.8,Complicated,0.0,,0,4,12,0,2
1018,30,Male,Graduate,México,7.2,TikTok,1,4.5,Married,0.0,,1,1,12,3,3
1019,28,Male,Undergraduate,México,9.4,Snapchat,1,6.1,Complicated,1.0,,1,0,12,9,2
1020,20,Male,Graduate,México,6.3,Snapchat,0,4.8,Complicated,0.0,,1,1,12,9,2
1021,21,Male,Graduate,México,5.8,Instagram,0,8.3,Complicated,0.0,,1,1,12,2,2
1022,22,Female,Middle School,México,4.2,Facebook,1,8.4,Single,1.0,,0,4,12,1,0
1023,21,Female,Graduate,México,7.0,Facebook,0,4.3,Complicated,0.0,,0,1,12,1,2
1024,20,Male,Undergraduate,México,2.1,Instagram,0,4.2,Complicated,1.0,,1,0,12,2,2
1025,23,Female,Graduate,México,8.8,Instagram,1,7.1,Complicated,1.0,,0,1,12,2,2
1026,23,Male,Graduate,México,9.9,TikTok,1,6.7,Married,0.0,,1,1,12,3,3
1027,25,Male,Middle School,México,3.4,TikTok,1,5.2,Married,1.0,,1,4,12,3,3
1028,17,Male,Graduate,México,3.9,Twitter,0,5.6,Married,1.0,,1,1,12,0,3
1029,23,Female,Undergraduate,México,10.0,TikTok,0,5.2,Married,0.0,,0,0,12,3,3
1030,27,Female,Graduate,México,7.2,Facebook,0,4.4,Married,1.0,,0,1,12,1,3
1031,30,Female,High School,México,2.9,Facebook,1,6.3,Complicated,1.0,,0,2,12,1,2
1032,19,Female,Graduate,México,2.1,Facebook,0,5.3,Married,0.0,,0,1,12,1,3
1033,18,Female,Graduate,México,4.7,Twitter,1,8.6,Complicated,0.0,,0,1,12,0,2
1034,24,Male,Graduate,México,9.2,Instagram,0,6.6,Married,0.0,,1,1,12,2,3
1035,21,Female,Undergraduate,México,6.8,TikTok,0,8.3,Married,0.0,,0,0,12,3,3
1036,23,Male,Graduate,México,6.5,YouTube,1,7.8,Married,1.0,,1,1,12,4,3
1037,19,Male,Middle School,México,1.5,Instagram,1,4.8,Complicated,0.0,,1,4,12,2,2
1038,25,Male,Graduate,México,6.5,YouTube,1,8.6,Complicated,0.0,,1,1,12,4,2
1039,26,Female,Graduate,México,5.7,Twitter,1,8.3,Complicated,1.0,,0,1,12,0,2
1040,20,Male,Undergraduate,México,3.6,Facebook,0,7.0,Married,0.0,,1,0,12,1,3
1041,23,Male,High School,México,7.1,TikTok,1,7.7,Married,1.0,,1,2,12,3,3
1042,22,Male,Middle School,México,3.1,Snapchat,0,6.6,Married,0.0,,1,4,12,9,3
1043,23,Female,Graduate,México,3.4,Instagram,0,6.1,Married,1.0,,0,1,12,2,3
1044,21,Female,Graduate,México,5.1,Twitter,1,7.9,Married,0.0,,0,1,12,0,3
1045,29,Female,Graduate,México,7.4,Twitter,1,8.6,Married,1.0,,0,1,12,0,3
1046,22,Male,High School,México,2.0,YouTube,1,8.6,Single,1.0,,1,2,12,4,0
1047,30,Female,High School,México,9.2,Facebook,1,4.9,Complicated,0.0,,0,2,12,1,2
1048,19,Male,Graduate,México,9.5,Twitter,0,8.3,Married,0.0,,1,1,12,0,3
1049,25,Female,Graduate,México,2.9,Snapchat,0,8.1,Complicated,1.0,,0,1,12,9,2
1050,25,Female,Graduate,México,4.8,TikTok,0,5.9,Married,0.0,,0,1,12,3,3
1051,24,Female,High School,México,8.7,YouTube,1,6.0,Single,1.0,,0,2,12,4,0
1052,24,Female,Graduate,México,2.1,TikTok,1,7.6,Single,1.0,,0,1,12,3,0
1053,21,Male,Graduate,México,8.3,Instagram,1,8.1,Married,0.0,,1,1,12,2,3
1054,24,Female,High School,México,8.0,YouTube,1,8.0,Married,0.0,,0,2,12,4,3
1055,29,Female,Graduate,México,9.7,Facebook,0,8.6,Married,0.0,,0,1,12,1,3
1056,20,Female,High School,México,2.9,TikTok,0,4.3,Complicated,1.0,,0,2,12,3,2
1057,22,Male,Middle School,México,9.3,Twitter,0,6.8,Married,1.0,,1,4,12,0,3
1058,27,Male,High School,México,9.5,Twitter,0,7.1,Married,0.0,,1,2,12,0,3
1059,20,Male,Graduate,México,4.5,Twitter,0,6.8,Married,0.0,,1,1,12,0,3
1060,23,Female,Undergraduate,México,6.7,TikTok,1,6.3,Complicated,0.0,,0,0,12,3,2
1061,24,Female,High School,México,3.9,Facebook,0,7.2,Married,1.0,,0,2,12,1,3
1062,22,Female,Graduate,México,9.0,Instagram,1,6.1,Single,0.0,,0,1,12,2,0
1063,23,Male,Graduate,México,7.3,YouTube,0,4.8,Married,0.0,,1,1,12,4,3
1064,29,Female,Undergraduate,México,5.9,TikTok,1,4.7,Single,1.0,,0,0,12,3,0
1065,24,Female,Graduate,México,1.3,Instagram,1,6.6,Single,1.0,,0,1,12,2,0
1066,23,Female,Graduate,México,9.1,YouTube,0,6.3,Complicated,0.0,,0,1,12,4,2
1067,17,Male,Graduate,México,7.2,Facebook,1,8.6,Married,0.0,,1,1,12,1,3
1068,26,Female,Middle School,México,9.7,Snapchat,0,4.2,Married,0.0,,0,4,12,9,3
1069,24,Male,Graduate,México,1.3,Facebook,1,6.3,Single,1.0,,1,1,12,1,0
